code,title,credits,description
CJ 3367,Wildlife Law Enforcement,3,"Application of investigative and evidentiary 
procedures to wildlife law enforcement; legal basis for wildlife laws; federal and state 
wildlife laws; role of wildlife law enforcement in wildlife management.NoneNone"
CJ 3368,Police Academy V,3,"Fifth of 5-part credit for Police Academy.  
Prerequisite: concurrent enrollment in the SRSU Police Academy and enrollment in 
3363, 3364, 3365, 3366concurrent enrollment in the SRSU Police Academy and enrollment in None"
CJ 3369,Digital Forensics,3,"The digital forensic course is designed to give 
students the tools and techniques for investigating crime involving digital 
evidence. It is designed as an introductory course in computer forensics. 
Students will learn different techniques and procedures that enable them to 
perform a digital investigation. This course focuses mainly on the analysis of 
physical storage media and volume analysis. It covers the major phases of 
digital investigation such as preservation, analysis, and acquisition of artifacts 
that reside in hard disks and random access memory.NoneNone"
CJ 3370,Law and Society,3,"An analysis of the American criminal justice system; 
an overview of the history, philosophy, and contemporary functions of the separate 
institutions which contribute to the process; the police, courts, corrections, and juvenile 
justice systems will be examined for their contributions, assumptions, and interrelations.NoneNone"
CJ 3371,Women and Crime,3,"This course is designed to give the student a basic 
knowledge of the issues surrounding women and their interaction with the criminal 
justice system. Topics covered will include women as victims of crime, as perpetrators 
of crime, and as workers within the system. Equivalent courses: CRIM 3371NoneNone"
CJ 4300,American Corrections,3,"An overview of state and federal correctional 
systems; methods of treatment of offenders and humanistic approach to corrections, 
institutional and community sanctions, and correctional administration is studied.NoneCRIM 4300"
CJ 4302,Constitutional Law,3,"An analysis of the role of the U.S. Supreme Court 
and the appellant courts in protecting individual rights and civil liberties with a focus on 
litigation involving provisions of the Bill of Rights. Equivalent courses: CRIM 4302NoneNone"
CJ 4304,Criminology,3,"Study of factors that contribute to crime; criminological 
theories; criminal typologies; crime trends; and criminal deviance. Equivalent courses:NoneNone"
SOC 4304,CJ 4307 Internship,3,"This course is designed to give students the opportunity to 
apply classroom theory to actual practice. Internship may be repeated twice for credit at 
different agencies. It is the student's responsibility to find a suitable agency in which to 
intern. Students must have a 3.0 GPA and must complete a minimum of 45 hours of 
supervised work time. (No person may obtain internship credit for full or part time paid 
  
  
employment.)  Prerequisite: Criminal Justice Majors only: Junior or Senior standing and 
permission of the Department Chair. Equivalent courses: CRIM 4307Criminal Justice Majors only: Junior or Senior standing and None"
CJ 4309,Seminar in Criminal Justice,3,"A seminar course addressing various 
aspects of the criminal justice system; topics are subject to change with each semester.NoneCRIM 4309"
CJ 4313,Juvenile Delinquency and Law,3,"This course will focus on the nature 
and extent of juvenile deviant behavior; deviancy theories; juvenile statutory and case 
law; judicial processes; policies and police practices related to juvenile justice.NoneCRIM 4313"
CJ 4314,American Courts,3,"A survey of the Dynamics of the state and federal 
judicial system; the interrelated relationship of the judge, jury, prosecutor, and defense; 
judicial theory, and an in-depth study of the criminal case within the court. Equivalent 
courses: CRIM 4314NoneNone"
CJ 4315,Serial Killers,3,"This class examines Serial Killers worldwide. Students will 
be exposed to numerous highly publicized Serial Killers, as well as many that are not so 
well known. This class will examine the root causes of these criminals and their impact 
on society. Equivalent courses: CRIM 4315NoneNone"
CJ 4318,Advanced Homeland Security,3,"This course will explore the creation and 
evolution of the Department of Homeland Security. Additional focus will be on the War 
on Terror, Weapons of Mass Destruction, new technologies and the role of civilian 
organizations within Homeland Security. Equivalent courses: CRIM 4318NoneNone"
CJ 4319,School Violence,3,"This class is designed to familiarize students with the 
sociological and legal issues concerning violence in schools. The subject is not limited 
to the United States. Equivalent courses: CRIM 4319NoneNone"
CJ 4320,Forensic Ballistics: Handguns,3,"This course is mainly a firearms 
examination course. Students will learn the historical evolution Handguns and their 
relationship to changes in the American society. The identification of and differences 
between all forms Handguns will be emphasized. This course will spend considerable 
time covering the usage and investigation of the criminal application of Handguns in 
crime, as well as, the tactical applications employed by law enforcement. The course 
includes considerable “hands-on” time with actual firearms. Equivalent courses: CRIM 
4320NoneNone"
