code,title,credits,description
SWK 2173,Forensic Social Work,3,"This course is designed to teach students the nature and 
dynamics of Forensic Social Work. The course content will 
focus on social work within the criminal justice system and 
legal system. Included is an approach to theory,  
practice, intervention and advocacy within diverse  
populations including offenders, victims, juveniles, and 
related systems. The course includes an exploration and 
examination of the interaction between forensic social work 
and the micro, mezzo and macro levels of interventions. 
(Prerequisite: SWK 2113)"
SWK 2213,Counseling Children and Adolescents,3,"This course presents assessment, diagnosis, and remedial 
therapeutic techniques unique to the practice of counseling 
children and adolescents and presenting parents with tools 
to utilize in facilitating growth in their children. (Prerequisite:"
SWK 2223,Addictive Behavior and Recovery,3,"This course will explore assessment and treatment of  
various addictions including substance abuse (drug and  
alcohol), sexual addictions (pornography), self mutilation, and 
other compulsive addictive behavior, and will focus on  
strategies for recovery. (Same as COU 2223)"
SWK 2233,Abuse and Neglect,3,"This course is designed to provide a comprehensive  
introduction to child abuse and neglect from a social work 
perspective. Students learn the extent of the problem, 
effects on children, treatment issues and social worker’s 
role in a multidisciplinary team approach."
SWK 2423,Cultural Issues in the Helping Professions,3,"This course provides a psychological study, with a Christian 
perspective, of culturally and religiously diverse populations 
with an emphasis on various issues relevant to particular 
types of intervention. This subject is relevant to students 
who might work in a variety of cultural and religious areas. 
(Same as PSY 2423)"
SWK 3113,Church and Community Social Work,3,"A course designed to focus on the church as a complex 
organizational structure in relation to outreach functions 
and social service delivery processes.  Attention is given to 
effective methods for church-community interaction in the 
efficient delivery of vital services such as dream centers, 
para-church ministries and various church-related non-profit 
community outreach endeavors. Community assessment 
processes are surveyed as well as denominational policies 
for church related social service ministry."
SWK 3133,Delinquent Behavior and Rehabilitation,3,"This course is a study of the nature, extent, causation,  
prevention and rehabilitation processes of juvenile  
delinquency.  Case management as well as procedures 
and operation of juvenile justice systems are also included. 
(Same as CJU 3133)"
SWK 3143,Human Behavior in the Social Environment II,3,"This course is the second in a two-course foundation 
Human Behavior in the Social Environment sequence. This 
course explores various factors and components of human 
behavior and the social environment in a framework for 
studying the person-in-environment ecological approach. 
In this regard it focuses on contextual influences to include 
groups, communities and organizations and provides a  
conceptual model of behavior from a holistic perspective 
taking into consideration empowerment, professional  
values and ethics. (Prerequisite: SWK 2113)"
SWK 3213,Social Work Practice II,3,"Students explore frameworks, values, and skills to meet 
individual and family needs through interventions with work 
groups, organizations and communities. (Prerequisites: SWK 
2113, SWK 2283)"
SWK 3323,Statistics for the Behavioral Sciences,3,"This course is a study of organizing and interpreting 
psychological and behavioral science research data. 
It includes a survey of statistical description, including 
measure of central tendency, dispersion, and correlation. 
Basic research principles and methods of research are 
studied. (Same as PSY 3323)"
SWK 3443,Crisis Intervention and Management,3,"This course is a study of crisis intervention and  
management with a Christian perspective. This course 
reviews theoretical models of crisis development in a v 
ariety of settings. Students will develop an understanding 
of intervention and management techniques demonstrating 
a competency in crisis intervention skills. Special emphasis 
is given to suicide, family crisis, and major catastrophes. 
(Same as COU 3443, PSY 3443)"
SWK 4212,Integrative Practice I,2,"The primary goal of this first integrative practice is fostering 
students to utilize the process of increasing self-awareness 
and reflection as a tool for practice while integrating 
content with their concurrent classes and agency field 
experiences. This practice class aims to promote and to 
increase the student’s professional social work identity and 
emerging practice competencies at the BSW level while 
integrating theory and ethics with practice. Case studies are 
reviewed and assessed for additional practice. The student 
earns two credit hours by successfully completing course 
requirements in the weekly one hour class, which mimics 
clinical social work supervision groups. (Taken concurrently 
with SWK 4814 in senior year.)"
SWK 4222,Integrative Practice II,2,"The primary goal of this second integrative practice is 
fostering students to utilize the process of increasing self-
awareness and reflection as a tool for practice while  
integrating content with their concurrent classes and  
agency field experiences. This practice class aims to  
promote and to increase the student’s professional social 
work identity and emerging practice competencies at the 
BSW level while integrating theory and ethics with practice. 
Emphasis will be placed on achieving a more complex  
integration of theory with practice and on critical evaluation 
of practice. Case studies will be reviewed and assessed for 
additional practice. The student earns two credit hours by 
successfully completing course requirements in the weekly 
one hour and fifteen minutes class. (Prerequisite: Taken 
concurrently with SWK 4824 in senior year)"
