code,title,credits,description
EDUC 2000,Pre-Student Teaching Fld Experiences I,0,"An on-site orientation to the role of the teacher in the 
public school including observation in the classroom and 
assisting the teacher in various duties. Requires a 
minimum of fifteen clock hours in the public school."
EDUC 2013,Foundations of Education,3,"An introduction to the historical and  philosophical 
foundations of education. Other topics include: insights 
into the teaching profession and the school in today's 
multicultural society, its purposes, organization and 
operation."
EDUC 3002,Internship for Student Teaching,2,"This course begins the student teaching experience and 
also provides pre-service teachers their first opportunity 
to practice their teaching skills in a public school 
classroom. Fifty hours of service/practice teaching are 
required for successful completion. (Must be admitted to 
Teacher Education)"
EDUC 3002,Internship for Student Teaching,2,"This course begins the student teaching experience and 
also provides pre-service teachers their first opportunity 
to practice their teaching skills in a public school 
classroom. Fifty hours of service/practice teaching are 
required for successful completion. (Must be admitted to 
Teacher Education)"
EDUC 3113,"Educational Measurement, Assessment,",3,"& Evaluation 
The unit ensures that teacher candidates acquire  
principles and methods of measurement and evaluation 
in the schools by including the administration, scoring, 
and interpretation of standardized tests and construction 
of teacher-made tests and learn to apply the professional 
and pedagogical knowledge and skills to become 
competent to work with all students. (Must be admitted to 
Teacher Education)"
EDUC 3313,Technology Integration for the Classroom,3,"This course focuses on the integration of technology into 
the PK-12 curricula. A hands-on approach gives students 
experience in planning and developing technology-based 
products and activities that address state academic 
standards 
and 
national 
educational 
technology 
standards."
EDUC 3334,"Teaching Strategies, Adaptation, and",4,"Modification in Education 
The intent of this course is to provide the teacher 
education candidate with the knowledge, wisdom, and a 
repertoire into the variety of instructional perspectives that 
are available to be utilized for successful teaching in the 
classroom.(Must be admitted to Teacher Education)"
EDUC 3434,Teaching Strategies and Progress,4,"Monitoring 
This course seeks to prepare the Teacher Candidate to 
plan, develop, and implement instructional practices used 
with a variety of students and to assess the effectiveness 
of those practices using informal and formal assessment 
practices to monitor progress. (Must be admitted to 
Teacher Education)"
EDUC 4000,Pre-Student Teaching Field Experiences,0,"This course is designed to continue to advance skills and 
knowledge in application of techniques and principles 
relating 
to 
instruction 
in 
the 
student's 
area 
of 
specialization. Requires a minimum of ten clock hours in 
the public school. (Must be admitted to Teacher 
Education)"
EDUC 4443,Classroom and Behavioral Management,3,"This course will develop knowledge and skills regarding 
the best practices related to motivation and behavior to 
create learning environments that encourage positive 
social interaction, self-motivation, and active engagement 
in 
learning; 
thus, 
providing 
opportunities 
for 
success.(Must be admitted to Teacher Education)"
EDUC 4919,Teaching Experiences in Major Program,9,"Observation, participation, and supervised teaching in the 
public schools. Nine credit hours are required by the 
Oklahoma State Department of Education. This will be 
split for double majors."
EDUC 4960,Directed Reading,0,"Individualized literature study in some area of education 
selected in consultation with the professor. Petition 
required."
